,Count
'r}rx,387.0
'kront,66.0
jor,8.0
fArm,1.0
xrOn,0.0
trost,0.0
dr}ps,0.0
f@rt,284.0
'strem,389.0
'prEd,4.0
'SOr,5.0
'rEnS,494.0
'dAkt,5.0
'klam,0.0
't}t,47.0
kas,278.0
'm}m,38.0
tSOn,703.0
sAnt,58.0
lOft,1593.0
xry,12.0
'pEp,84.0
'G}s,472.0
'st),0.0
'fr|s,2.0
'vAj,10.0
brur,252.0
'pAft,0.0
'xr}t,12.0
'lKns,1.0
'_ins,134.0
'vErf,644.0
SEn,21.0
'lod,15.0
floj,13.0
sOv,0.0
'k},78134.0
'bu,6504.0
f@n,225.0
dAmb,0.0
rOz,0.0
'vKt,18.0
'ruf,5.0
'GON,0.0
'dr|,27.0
bKdz,40.0
bomt,0.0
'vOr,1563.0
'lofs,31.0
'traf,0.0
'k}rk,71.0
prOs,228.0
drat,255.0
'ANzd,3.0
'vans,0.0
'steN,190.0
'sOr,48.0
'trum,5.0
'rEGdz,53.0
'vEt,1240.0
SAr,709.0
prLk,1.0
stul,608.0
sEl,569.0
'stEr,11993.0
kl|,78.0
tje,1.0
'brKm,1.0
l@rs,1.0
'lag,6.0
'plEts,1.0
dwe,1.0
kwEnt,12.0
'dIp,23.0
'As,863.0
'blOn,478.0
wIp,0.0
'klIp,66.0
'GrA,1664.0
't|t,30.0
'blIst,0.0
'w}lk,0.0
'zINg,0.0
'rKz,82.0
'kOt,376.0
'zInz,24.0
'sprON,1194.0
'w}rk,80.0
<,0.0
'kwI,24.0
'by,1600.0
'klM,280.0
xMt,13.0
'pEnts,8.0
'rEl,248.0
'par,19203.0
'spA,3802.0
kro,1066.0
'Alp,5.0
'sl}rp,10.0
'eN,1603.0
r}r,222.0
'pladz,11.0
'nefs,0.0
'wIlt,2159.0
kry,210.0
gI,0.0
'nIt,11.0
lE,5844.0
kr<l,5.0
'prON,64.0
'slOf,31.0
'klOmp,45.0
k@ns,1246.0
'bars,134.0
prOp,20.0
lKt,418.0
'lep,2.0
klot,11.0
'tor,6167.0
'rew,0.0
'stAnts,31.0
'stov,0.0
s),9.0
'hom,97.0
knOdz,0.0
'wakt,17.0
'kraG,0.0
'bEdz,16.0
'rANk,15.0
'vr}G,0.0
'pr}dz,0.0
dIs,2075.0
dr}g,1.0
tAjm,216.0
'hIm,17.0
'krIN,182.0
'wInts,0.0
ke,1584.0
'k}x,16.0
'swIN,70.0
'lKs,822.0
Ga,7378.0
wrak,58.0
'won,49383.0
'klOft,2.0
'klOp,645.0
'wMt,227.0
j}k,0.0
horN,1.0
'tAG,0.0
ew,0.0
'nOp,36.0
'ZIs,0.0
'bots,39.0
'stent,30.0
flIp,1.0
bak,6.0
rINks,4.0
ne,11397.0
'brK,156.0
xElts,0.0
kral,0.0
n@m,4.0
'Kns,5.0
'kwKl,60.0
'Za,0.0
vAl,8070.0
'wOlt,0.0
'xrOs,15.0
Af,3790.0
w@nt,154.0
'SOp,43.0
'xAN,4969.0
'xIm,127.0
baj,2.0
'bOrs,0.0
'Ant,9525.0
xel,5.0
stOv,20.0
jaN,21.0
dwArs,0.0
'drAx,2711.0
'sxLnt,0.0
'lip,3.0
'GaN,0.0
sxElb,0.0
'wKN,183.0
vElt,277.0
'Ser,3.0
'wInd,87.0
'smAxt,55.0
nImf,3.0
'ters,0.0
sKl,54.0
'klOts,1.0
SEg,0.0
'vrAGd,28.0
'stAv,3.0
lIft,21.0
'nOns,36.0
jEt,124.0
wEl,3394.0
'dAm,569.0
G},131.0
snKt,0.0
'zAnt,1163.0
'trop,44.0
brLt,0.0
N@ls,2376.0
sEr,3880.0
'dwArz,105.0
lIm,269.0
'sxOkt,0.0
bLt,24.0
'bElxt,1.0
fAld,0.0
vir,10.0
'xOrz,0.0
'jLts,3.0
'd},711.0
'stEg,0.0
'fEgd,27.0
'haf,0.0
rut,0.0
'|s,0.0
'flON,1.0
klANk,16.0
l}x,395.0
hi,1040.0
'se,7993.0
'plOt,1119.0
S@N,34.0
'GAp,1.0
'bE,10519.0
'stex,382.0
p@m,86.0
hK,159.0
'xew,13.0
'hEm,161713.0
tros,4.0
sxept,162.0
lIx,1359.0
'xK,564.0
hErt,3.0
'glAj,3.0
jal,328.0
jAnt,2744.0
mwa,0.0
'parz,0.0
p|k,96.0
p@rt,337.0
sInd,18.0
'mIkt,0.0
'kadz,0.0
'd}mp,179.0
'end,0.0
xna,0.0
'x}n,231.0
'snart,0.0
pAlm,113.0
'hAnd,788.0
strin,0.0
'lOpt,0.0
'juN,0.0
knO,7.0
'nel,5221.0
brAN,152.0
's}r,780.0
'stA,2248.0
top,0.0
wL,7.0
'bKs,254.0
tep,28.0
'drEk,28.0
'sko,561.0
lKts,0.0
'krEp,0.0
'x}t,66.0
'hOrs,35.0
'kwIs,196.0
'skw)r,40.0
'strEs,609.0
'vlAs,11.0
GrM,0.0
'nik,3585.0
dern,0.0
l@xst,0.0
lAj,3.0
d}nt,0.0
'klLs,1571.0
rIt,362.0
zin,2627.0
'kos,23.0
plA,704.0
'pAxt,32.0
'hIt,395.0
'pElt,6.0
'stKl,218.0
'nEts,7.0
'vwar,96.0
fIk,78.0
mErG,2.0
'slav,185.0
'vrom,70.0
x@nt,119.0
Al,16321.0
mOf,0.0
dAms,25.0
'f}n,0.0
'halt,89.0
'mKN,2.0
'vlAmt,1.0
'klEmt,6.0
'drEs,2513.0
fus,0.0
stAndz,265.0
'fIt,267.0
'gAn,0.0
knap,67.0
'lyr,0.0
'leG,136.0
sAks,0.0
dENg,47.0
bAts,3.0
'sKN,43.0
'loj,7.0
sAN,28.0
'slLf,0.0
wErf,46.0
'ra,22473.0
'jAnd,3.0
GIN,13776.0
kwArk,0.0
'Gli,0.0
'tO,2535.0
'vj|,6.0
'rMt,10.0
r|k,0.0
b}l,1.0
'mOp,308.0
sint,6.0
'dyl,0.0
'E,5823.0
'plK,169.0
'nwi,7.0
'sum,0.0
'knax,0.0
'stAr,1196.0
'vOntst,172.0
G@lt,2603.0
tir,663.0
wud,0.0
zKns,10.0
bONk,5.0
loz,6.0
'zEx,48766.0
'lIxt,6635.0
hOr,1344.0
'sxENk,1342.0
'n|z,12.0
'zuns,7.0
'mIm,13.0
'bren,14.0
'fris,0.0
'pIg,26.0
'mje,517.0
syk,4992.0
'vrInt,26.0
'tSif,0.0
t}m,904.0
brON,20.0
'spist,1.0
'trEn,48.0
snart,3.0
pArk,125.0
'lIft,2919.0
'z}x,54.0
vlAm,1.0
traN,0.0
hM,10446.0
'tLz,319.0
vKlz,0.0
boms,0.0
'tig,0.0
'irs,0.0
dim,0.0
'klef,14.0
'@,987.0
hEmd,0.0
'taN,0.0
'lext,0.0
'm|s,3.0
'lEnt,1730.0
spa,31.0
nOrm,4.0
xro,160.0
'bj),0.0
'wrON,7.0
'tOjm,0.0
stA,4150.0
lox,29.0
'vr|,1.0
G}r,1.0
dOs,10.0
vAs,207.0
'tost,256.0
}n,31.0
he,28355.0
'tOl,263.0
'vIn,27556.0
'zet,0.0
v@nd,0.0
sxL,190.0
plKn,83.0
'nuxt,13.0
plAg,10.0
'Iks,300.0
re,18193.0
'kup,85.0
'sxLn,44.0
jEd,1.0
xlOk,0.0
stKf,19.0
sxrI,183.0
'jaN,0.0
'spMw,0.0
'dEr,8243.0
'zwO,80.0
'klKN,374.0
'mKls,0.0
'sAx,68.0
lIst,106.0
dANg,0.0
h)d,0.0
'spAt,104.0
'vOn,17.0
'zErp,0.0
'nArt,3.0
'kak,236.0
'Snit,22.0
swA,31.0
tEk,1202.0
'dAt,1020424.0
tju,0.0
'blumt,12.0
'bl}f,149.0
ArG,28.0
dris,3.0
'voG,0.0
'dr}m,160.0
dwI,42.0
'sner,3.0
xlAd,0.0
'Elp,0.0
tle,0.0
'Gef,146.0
dAt,9006.0
Ar,3939.0
'Gr|s,0.0
'dLN,0.0
'),0.0
dor,5988.0
bOp,4.0
Els,0.0
'nOpt,0.0
'xnL,1.0
'dAxt,2888.0
twi,0.0
k@,342563.0
fr|xt,1.0
'spes,0.0
'h}r,24.0
prO,54.0
kit,8.0
'sOft,287.0
'mEx,0.0
xrOk,0.0
'sxOk,569.0
drON,97.0
'kor,371.0
'Ge,31147.0
'brON,0.0
pi,15890.0
l|,140.0
jEr,0.0
'mOt,147.0
tE,3236.0
'dip,3640.0
'xOs,1.0
'fAlk,0.0
m}t,1.0
'wErk,31839.0
'zOns,75.0
wos,0.0
't}rks,0.0
nIks,30.0
'xer,1.0
GANz,14.0
'vEs,1385.0
'byst,11.0
'wOrm,634.0
ZEd,0.0
'tAg,4.0
sl@,6.0
'drAxs,74.0
'vEN,7.0
bErx,388.0
g}n,5.0
'hAlf,5152.0
hAs,7.0
kuN,15.0
wEnst,0.0
zKnz,1.0
'lox,2228.0
SEl,4.0
lAt,11.0
'luf,19.0
sIs,50.0
'GElt,0.0
st|,0.0
'sxrIvd,0.0
'zwE,1920.0
N@nt,1101.0
malz,0.0
weks,0.0
s@mt,2.0
'strOm,22.0
'sirs,17.0
'mLl,212.0
'tKs,19.0
'lAmp,745.0
'r}kt,88.0
pOmp,102.0
'wexs,7.0
'flO,79.0
bort,482.0
'luns,3.0
'bL,20592.0
'zOrxt,2786.0
lif,140.0
nOts,0.0
kOrt,375.0
'h|s,2188.0
klOpt,6.0
'vlut,185.0
byn,0.0
rINs,496.0
sons,26.0
'stErf,83.0
xEld,1.0
'mu,120218.0
'vrEt,0.0
rurt,21.0
GIts,27.0
'blIts,22.0
SIt,169.0
'belt,2194.0
smArt,0.0
zwEl,19.0
'sxet,291.0
mAxts,1.0
tEks,89.0
'pr}d,0.0
G}m,190.0
'lAst,2802.0
'rAmp,1216.0
jEv,0.0
'wEs,1691.0
tIN,12923.0
'blow,28.0
fard,2.0
'sxal,449.0
spi,2277.0
vEN,0.0
'kErf,24.0
kn},20.0
swAns,13.0
'bast,771.0
'Op,413936.0
'pol,91.0
'hal,22291.0
'nes,468.0
'm)r,19.0
huks,18.0
lEp,81.0
'mus,132.0
'pAlts,0.0
mut,350.0
stAm,102.0
kIp,9.0
bM,359.0
kLf,5.0
'jert,109.0
'trit,5.0
kiw,0.0
lEb,0.0
r@lts,121.0
'dom,346.0
d|xt,49.0
nI,3091.0
'_Ip,0.0
x@m,10.0
'snug,3.0
'jOn,1797.0
klIm,25.0
knArs,3.0
laG,6.0
'vlAG,1.0
'hElft,2872.0
's}x,258.0
'hemt,11.0
'trMwt,6256.0
'_Ojnt,285.0
stO,322.0
'bur,663.0
'krIpt,6.0
'nErts,37.0
'Zim,119.0
'drOG,3.0
'_}mp,12.0
'pro,585.0
sxrIk,39.0
'bEtS,271.0
'nak,4.0
klM,78.0
'kwab,0.0
'wust,1033.0
'xnOs,0.0
slof,8.0
'wErf,62.0
'krKs,36.0
'stAts,91.0
'kEtS,22.0
krwA,25.0
'nep,0.0
'vos,3.0
je,100.0
'zON,206.0
'SmiNk,14.0
nel,117.0
lLk,59.0
trO,434.0
stAj,0.0
vrAx,0.0
'wErg,139.0
kre,751.0
'p}Nk,56.0
'mant,4123.0
'zAl,35.0
lob,0.0
'mAjn,1.0
'bl}s,6.0
'snE,350.0
'j|x,9.0
'wEk,1.0
dAN,26.0
'klKm,0.0
luk,0.0
pAx,0.0
xErst,0.0
'lEnz,0.0
'bLl,40.0
vrM,12.0
mOn,1790.0
stE,10438.0
'kre,539.0
'b|,9604.0
trAn,101.0
'krA,535.0
mant,4.0
kAnts,10.0
GIf,642.0
'r}nt,293.0
'spAm,0.0
kIm,0.0
'tr|,604.0
hLl,0.0
'bOrx,873.0
'stAn,2439.0
'smal,0.0
zel,0.0
nOp,1.0
'trOj,0.0
'trAx,63.0
xanz,0.0
'hKl,297.0
'bluts,62.0
vAls,143.0
'vlams,0.0
'mAj,84.0
'wLf,0.0
Grot,195.0
wAz,2.0
fOn,210.0
mik,4.0
'jO,21069.0
'var,9211.0
'plKt,154.0
'strLs,28.0
'niw,10033.0
'wEsp,27.0
dars,0.0
spOr,168.0
rik,0.0
'ryr,0.0
}rn,0.0
pErs,65.0
'_En,93.0
Grats,31.0
'gri,11.0
't}f,1.0
koks,0.0
'wAm,23.0
'stam,259.0
'lIsk,33.0
'SnAps,10.0
'rEk,1185.0
'GAs,236.0
tel,243.0
'trIk,27.0
dOmp,2.0
'n}l,912.0
's}lt,1.0
'nKxt,79.0
'l|t,11.0
'snIk,212.0
tMws,0.0
klAxt,973.0
'pEts,6.0
snK,448.0
blO,687.0
t}lp,0.0
mos,2.0
zwA,2.0
'tons,0.0
gOr,6.0
'lats,42.0
fan,1.0
sket,0.0
b|rt,98.0
m@rt,282.0
'prLs,0.0
wrOxt,0.0
'tSAlk,0.0
'hemst,0.0
'klMw,156.0
'wrKf,0.0
'byrt,7685.0
'GrAnt,61.0
'klLv,0.0
zwep,1.0
'tred,0.0
'bLs,375.0
hMt,1452.0
S@nt,0.0
wIn,501.0
'stul,2279.0
'zKp,0.0
'kwal,70.0
blys,0.0
vert,3.0
drAGdz,0.0
f}k,0.0
kers,1.0
lEz,74.0
plOm,0.0
'b}n,145.0
'hAns,330.0
daxt,0.0
'fOrt,436.0
bOks,49.0
larz,0.0
'fit,400.0
'zoG,42.0
pro,43197.0
'veN,3.0
'zElv,8310.0
frut,63.0
b@r,4538.0
'bl),0.0
'xit,14.0
pLt,15.0
bAn,239.0
'smEt,602.0
'sons,8.0
'drAxt,6.0
'ten,9973.0
'vOt,117.0
'mIrt,0.0
ZEm,15.0
'knOts,26.0
lMw,0.0
'v),0.0
Gruf,0.0
'bliks,14.0
'vrem,3262.0
hers,0.0
nis,1692.0
'lENs,4.0
'flL,216.0
'xrIz,15.0
'zLl,24.0
'knE,281.0
blEt,5.0
'sn},224.0
'k}s,2627.0
'kId,190.0
klMn,7.0
'st},18.0
Gral,0.0
'sKm,2.0
'strOn,1.0
raj,0.0
kna,1.0
'tAn,5146.0
'wex,187.0
sEN,14.0
'prIk,243.0
'rLl,710.0
ski,0.0
't)m,9.0
'vr}x,121.0
nEr,3929.0
'plEks,364.0
dr}m,0.0
'pOnts,0.0
't),485.0
'kse,25.0
'brE,11235.0
'krEs,0.0
'vjuw,26.0
delt,115.0
'stI,923.0
sxrew,0.0
'fti,0.0
'xM,1470.0
sti,561.0
sxKd,0.0
'fr}l,0.0
'kElk,57.0
Glut,4.0
'drist,7.0
kla,1358.0
t}xt,84.0
fl}x,31.0
'nIn,0.0
'j}Nk,11.0
drL,12.0
'pEl,900.0
jEs,42.0
'plAnt,536.0
j@r,1987.0
'slOn,30.0
'flIk,334.0
'stIks,0.0
'sty,6630.0
zep,10.0
s@s,646.0
'skMt,120.0
zwEr,0.0
'krOls,1.0
ji,97.0
p}k,3.0
'fl}k,0.0
sprIts,0.0
GAlm,3.0
'p}lp,45.0
sxrA,2.0
'mun,79.0
mErkt,79.0
'dOrt,9.0
GIp,8.0
mAN,72.0
'vAst,31861.0
spitS,0.0
'dOks,125.0
mOl,0.0
'nor,1563.0
'wIlz,5.0
'pKp,728.0
d@N,0.0
'fres,2.0
'tSIrp,1.0
'SAN,0.0
't)nt,23.0
'frKn,50.0
'sEG,0.0
'krIl,17.0
d@rs,35208.0
k@nt,8003.0
'xrif,7.0
p@G,5.0
rExt,3220.0
'mElg,66.0
ros,186.0
'liz,2.0
rEs,4435.0
sun,29.0
spAjs,0.0
'sxKn,8450.0
'piz,0.0
dEkt,12.0
'slot,479.0
GOm,527.0
waj,16.0
sEpt,18.0
'@n,785913.0
'Zi,2038.0
rarz,0.0
'stIpt,158.0
'hArts,156.0
'blim,48.0
'vol,13.0
xrI,61.0
lKk,671.0
'prKs,3963.0
kros,0.0
'kn}rft,9.0
jM,6.0
'stAN,101.0
'lONk,7.0
'prAm,0.0
mLs,148.0
rOs,63.0
'plMs,760.0
'rokt,303.0
'mit,1210.0
'wIp,319.0
pruf,48.0
'vl}Gd,0.0
nIN,24287.0
plu,17.0
'sInts,8664.0
'nors,0.0
djEs,0.0
lert,60.0
'tat,1033.0
Es,798.0
nIt,152.0
'sxImp,2.0
plAk,3.0
'xMtz,3.0
'num,44.0
hAN,246.0
horn,509.0
'd|rs,0.0
bArs,77.0
'vrit,0.0
trIk,13.0
'huk,2258.0
'w),0.0
'wIntS,2.0
'foN,148.0
'plOp,13.0
fOlt,0.0
'dIk,2310.0
SOk,22.0
mIN,7245.0
'vlaj,8.0
'blOk,102.0
f@ns,10.0
bru,47.0
drwA,0.0
stot,217.0
bus,0.0
wEd,21.0
'zef,25.0
taj,0.0
bel,267.0
krup,0.0
jEm,14.0
Slus,5.0
bIz,23.0
'sprit,8.0
zwu,0.0
't},14009.0
'p}n,1338.0
'snArs,22.0
'vojs,0.0
Suk,0.0
kIr,10.0
'f|r,1303.0
'wEst,919.0
'marts,0.0
zOrxt,0.0
sxref,0.0
sky,730.0
'radz,0.0
'o,193944.0
stArd,0.0
zik,405.0
'slep,383.0
'h}tst,10.0
'krOl,0.0
s@n,180.0
snO,4.0
l)r,0.0
borts,0.0
Gard,0.0
b}lt,0.0
kr},0.0
'lIGd,56.0
'mojs,528.0
'k)r,131.0
'tLl,0.0
'kIlt,28.0
zLm,11.0
'den,0.0
'SAm,136.0
'wEb,0.0
'sxIN,0.0
'troj,15.0
myr,58.0
'zweb,0.0
'm|k,2.0
flOp,0.0
slAxt,113.0
jON,221.0
'stot,545.0
'stLd,17.0
'bANg,79.0
'tSi,203.0
'GIl,124.0
'slEx,357.0
'sxAxt,109.0
mAGdz,0.0
'klAnt,1545.0
'Esp,12.0
'fl}r,289.0
wAn,1031.0
Kl,0.0
'krAmpt,25.0
tEx,1377.0
'drOn,24.0
nAnts,0.0
'buG,15.0
'kan,790.0
xAm,1.0
'zwAlp,0.0
l},166.0
'lOg,0.0
'dert,1609.0
'plEs,659.0
'tSup,39.0
h@,6.0
tSa,286.0
'xin,11.0
plEx,12.0
f@x,68.0
'ON,6983.0
'l}k,7407.0
'krANk,29.0
lKn,776.0
sEps,36.0
stOp,120.0
tSu,0.0
SmiN,3.0
wOrst,69.0
'v}s,0.0
'wew,1.0
'hOrn,11.0
'bArst,519.0
'lOs,9810.0
ZEt,12.0
tIf,0.0
'mOrz,85.0
r@n,856.0
blud,0.0
'flOp,94.0
ZEn,56.0
GrAs,7.0
'sxrKv,14.0
dIr,14.0
pMw,0.0
tSo,2000.0
'rIxt,3422.0
'xa,3308.0
'sxoj,6.0
pIts,0.0
'brad,13.0
b|x,0.0
'zum,36.0
'sert,622.0
brLk,713.0
g),6.0
v@,267872.0
'waxt,159.0
'str<,3.0
'flI,1394.0
'hElmt,1.0
'prK,712.0
nort,9.0
sOt,0.0
'stKv,0.0
b@rt,221.0
'hINk,1.0
spek,0.0
'krAt,167.0
pIm,7.0
'zAGz,0.0
'korts,664.0
'sl|jd,0.0
'rat,7311.0
zIr,7.0
br|k,252.0
hEl,641.0
SEr,1786.0
'kwik,17.0
'tirt,1.0
slOr,3.0
tOx,455.0
wAnts,0.0
'wKk,484.0
'spKz,0.0
pyt,0.0
xos,2.0
stOr,717.0
dops,9.0
'lEl,114.0
'rirs,0.0
slap,110.0
'blInt,1778.0
xIft,0.0
'krKG,59.0
'kwEnt,63.0
'r}x,67938.0
'giv,0.0
dIkt,0.0
'wrAk,424.0
'prOf,157.0
p@s,137.0
'sAl,261.0
v@k,0.0
'xlas,390.0
'xryw,0.0
'bukt,0.0
knE,1.0
'x|,109.0
sp@,30.0
'_us,71.0
'zwK,1473.0
'pl<,0.0
vik,0.0
'krak,116.0
hONk,14.0
bl@rs,0.0
'trEd,10.0
'vel,65980.0
'sens,0.0
'plL,58.0
wAxt,752.0
Gys,3.0
'xrOm,15.0
pKp,173.0
l@nt,2669.0
'wE,9520.0
'jan,1004.0
spE,384.0
j}m,5175.0
'kryt,90.0
'krIk,0.0
'Sy,121.0
't}rm,0.0
zOnt,129.0
'wAls,32111.0
xluj,0.0
nu,124.0
'fu,1028.0
'pL,85.0
'sxOn,221.0
pAjn,0.0
tek,29.0
fart,249.0
mEl,170.0
sxEN,173.0
'lOr,40.0
bek,4.0
sEx,28.0
sprL,0.0
'xlop,2.0
'pw),0.0
'dwalt,936.0
fr}xt,8.0
'EN,6398.0
Oj,3.0
plMs,0.0
werz,10.0
dIsk,1.0
mElks,0.0
ZA,25.0
'jAms,0.0
het,75.0
tAG,0.0
'tirs,1.0
'fEst,62.0
fr),0.0
drom,34.0
'ert,0.0
'sxIx,17.0
'xlL,174.0
'zwEn,152.0
f),16.0
'hEx,413.0
'knep,101.0
kOrd,30.0
vwar,9.0
'brEm,0.0
z@lz,0.0
'vAnts,0.0
Girst,0.0
'vurz,1.0
sxAnst,0.0
lAs,320.0
'vA,27023.0
'klIN,748.0
vEr,6644.0
f)r,2.0
frO,0.0
strK,107.0
'plAg,161.0
'sa,7941.0
kElk,5.0
'fIf,53.0
bIl,374.0
'lov,1088.0
'xrOl,2.0
'spEx,0.0
'v|,64.0
'wInst,971.0
'sxON,10.0
'GrOnts,212.0
'braj,0.0
E,3339.0
'hENs,16.0
wErkt,269.0
'lLmt,10.0
'nEx,5.0
'h|,2344.0
splet,4.0
ple,287.0
'dref,274.0
vAxt,0.0
zy,459.0
sEG,21.0
prEz,4.0
'h}lb,18.0
mAn,9903.0
'foG,1.0
o,33065.0
'blut,8869.0
'Kz,304.0
'skI,4.0
sim,4.0
'lj),0.0
n|s,497.0
'bOrzd,35.0
'brINk,3.0
dr),24.0
tr}m,1971.0
'fAnt,4.0
'zOmp,0.0
'stIk,155.0
fu,1949.0
GIn,13.0
s@z,0.0
'xra,4379.0
'drIf,64.0
sIl,7.0
'sxun,741.0
dAGz,4.0
'spLd,30.0
'trap,2.0
'hel,46608.0
'das,5.0
'brews,0.0
'sprO,22.0
'stOf,1523.0
'zwir,21.0
hOrst,0.0
vlut,1090.0
jum,0.0
'treft,0.0
'trOts,4875.0
kuk,361.0
trE,3183.0
'krES,283.0
stAnd,2.0
'plA,1061.0
'fik,309.0
sxAlm,0.0
'bal,456.0
'krIs,539.0
sxeps,0.0
'jAp,59.0
'flANk,83.0
'xMts,0.0
'blAn,0.0
bKt,240.0
'br}x,1968.0
'zIxt,9062.0
'*,11.0
'sAks,0.0
f}z,0.0
bAk,1559.0
stak,6.0
fax,6.0
'vl|x,119.0
'xi,1838.0
'jEnt,0.0
stAmpt,1.0
pr@m,0.0
vElts,0.0
'stIp,68.0
'si,4491.0
'stK,578.0
'rets,437.0
xrAm,2.0
'sprok,318.0
'pjEs,0.0
'trek,0.0
'sO,28480.0
drajt,4.0
'sprut,18.0
st@ns,1309.0
'blekt,0.0
'brLnt,28.0
'bEts,8.0
pAN,0.0
la,9432.0
'stLf,22.0
'pLts,0.0
kyl,0.0
'fnL,2.0
mElkt,0.0
'rOz,70.0
h},8.0
lEkt,1.0
'b}ts,1.0
'kOlf,35.0
'nKd,0.0
'b}gz,0.0
brOn,249.0
ment,5.0
'rLt,189.0
rIgz,0.0
'Ark,248.0
'bak,4.0
'zAm,1.0
klaG,32.0
'hEmdz,0.0
roms,3.0
nAm,5.0
'wIlG,0.0
'pEst,1013.0
nArt,17.0
'wit,138.0
'sAG,4.0
'mers,2.0
plE,5.0
Gel,23.0
'rif,140.0
'drix,36.0
spAn,39.0
'xrod,124.0
'p)l,0.0
'tElx,18.0
sOr,3312.0
'sfer,400.0
'tan,251.0
'trEx,23.0
'wIt,1836.0
'pen,11.0
'flLm,12.0
xMw,0.0
lOst,38.0
'fE,3191.0
'stAm,869.0
'lArf,0.0
'splin,1.0
_}N,0.0
'tKns,14.0
'kuf,0.0
'rert,63.0
'fAd,82.0
best,83.0
'met,389.0
lIf,13.0
vONk,0.0
mEls,0.0
'spIx,0.0
pIG,28.0
'lIG,17.0
'sxaps,36.0
Giz,0.0
wKN,0.0
'xEnt,11.0
lKst,400.0
'hErfst,410.0
frL,0.0
'horn,399.0
'krel,20.0
'r}pt,285.0
hAls,108.0
'Gre,124.0
'm}rw,32.0
'tik,3955.0
'prOl,0.0
'wret,820.0
kAf,0.0
'kyp,2.0
fEp,7.0
fOrm,1421.0
'Grut,6.0
stro,161.0
drLl,0.0
koj,47.0
kEnt,2454.0
'kl}ft,0.0
dIGd,2167.0
pjE,55.0
'xrO,56.0
'p}t,529.0
'tordz,1.0
slIp,1.0
'dral,85.0
wIlx,3.0
'tsAn,0.0
'fOk,45.0
pl},11.0
xrun,19.0
'mujt,268.0
Gly,0.0
'z<,674.0
'weG,69.0
sl}rf,1.0
'beN,0.0
'fud,0.0
stIl,460.0
'kMt,4348.0
'knOr,29.0
'streb,0.0
wred,3.0
'bIdz,2.0
'snEr,0.0
'jos,77.0
n|,668.0
r),0.0
'tKm,19.0
'tak,1881.0
'wKm,16.0
'nIp,3.0
lIkt,18.0
'sxrEt,0.0
'plAst,0.0
wOrm,96.0
'rubz,13.0
'vLt,31.0
t}r,365.0
d@nst,0.0
'drKG,11.0
'mEr,1285.0
li,135465.0
mar,5670.0
'lax,2470.0
z}r,0.0
'glAp,0.0
'nIz,0.0
Ll,13.0
'kyr,106.0
'spOrts,1.0
sxAps,97.0
'jar,36705.0
'nIst,843.0
G@n,1526.0
'lIn,184.0
sxOrs,36.0
'spEkt,21.0
'bAk,2387.0
'xlIn,49.0
hox,126.0
'dEmp,0.0
'bOm,2389.0
'drop,16.0
'jy,2322.0
drit,53.0
'kMn,482.0
'Zur,126.0
'xEmz,0.0
klOn,0.0
'drANg,0.0
flo,52.0
'gi,0.0
'prMw,8.0
nL,0.0
fInt,17.0
'stOk,243.0
'mAnt,1876.0
'dI,22855.0
bon,15.0
lEr,82.0
'h}lp,11101.0
xen,62.0
knM,0.0
'alt,0.0
d@rst,0.0
'mor,14646.0
st@xt,0.0
'hA,3481.0
'nin,0.0
'SEs,111.0
sK,3454.0
rOjt,38.0
huv,0.0
r@nt,3365.0
'trIkt,373.0
zen,0.0
'kErv,0.0
'vrAnt,0.0
'klANg,7.0
mud,20.0
'vlak,0.0
lAst,226.0
prLm,39.0
'drit,1159.0
'ort,168.0
voxt,0.0
'kwAs,0.0
de,14156.0
blIk,965.0
fLk,1.0
rup,660.0
flAp,16.0
'nil,94.0
'plad,0.0
kse,2.0
'st|N,1.0
'kl|,1101.0
'dwA,8.0
xOn,2.0
zAk,200.0
jit,2.0
t@l,7789.0
'st|r,12.0
'az,0.0
nakt,142.0
wEnt,42.0
'blum,692.0
'kwa,3710.0
sto,707.0
drI,680.0
'maj,35.0
'mErk,931.0
'staks,0.0
'zax,207.0
knAr,2.0
k@tS,1.0
'krAs,103.0
tInt,1.0
vars,0.0
'prat,13020.0
kwIs,4.0
'h)d,6.0
flK,0.0
d}N,9.0
skAr,0.0
'dElfts,0.0
'l}rx,1.0
lIn,195.0
'ZIst,8.0
rOj,7.0
krINs,0.0
s|r,10.0
na,56112.0
'jLst,11738.0
jot,3.0
'xrOd,2.0
'im,0.0
'skwO,41.0
s@ns,1571.0
knOt,0.0
'n}k,2.0
'Akt,332.0
'Gla,5.0
sxLf,0.0
jArt,0.0
korts,110.0
prL,0.0
bem,1.0
'Gren,23.0
lEmp,0.0
'lop,5579.0
'drLl,40.0
zaxt,109.0
'nav,0.0
'mort,6434.0
hu,23760.0
tur,603.0
'zad,11.0
'bon,137.0
'lEkst,80.0
'stret,67.0
dIn,65.0
'spat,0.0
'dAN,3105.0
'kElt,0.0
sxO,116.0
grMnt,14.0
'nalt,375.0
'xEn,86.0
Zjy,1.0
'jAnt,1131.0
'hOrt,28.0
'vOrm,1782.0
nAks,0.0
kok,4.0
'm|r,452.0
prInt,0.0
brLks,14.0
'tSIr,2.0
'stuts,0.0
'bAm,32.0
fid,1.0
nal,106.0
'krag,29.0
oG,12.0
'fANzd,44.0
'vlir,3.0
trAnt,0.0
