Word,IPA,Syllables,Min_Freq_Count,Max_Freq_Count,Mean_Freq_Count,Bigrams,Bigram Occurrence Counts,Zipf,FREQcount,Lg10WF
spaanse,spˈaːnsə,spaːn - sə,481.0,23463.0,11972.0,"['sp', 'pa', 'aa', 'an', 'ns', 'se']","[1518373.0, 319786.0, 2730922.0, 4143386.0, 612425.0, 763112.0]",4.016367804870624,457.0,2.6599162000698504
tamboerijn,tˌɑmburˈɛɪn,tɑm - bu - rɛɪn,495.0,2220.0,1369.3333333333333,"['ta', 'am', 'mb', 'bo', 'oe', 'er', 'ri', 'ij', 'jn']","[892070.0, 930317.0, 224723.0, 1606593.0, 837795.0, 6799370.0, 1787712.0, 1639122.0, 79695.0]",2.656532322530736,19.0,1.2787536009528289
speelt,spˈeːlt,speːlt,2031.0,2031.0,2031.0,"['sp', 'pe', 'ee', 'el', 'lt']","[1518373.0, 1062538.0, 944702.0, 4671207.0, 1858662.0]",4.935742835132131,3803.0,3.5801263254115825
liefst,lˈifst,lifst,180.0,180.0,180.0,"['li', 'ie', 'ef', 'fs', 'st']","[3369152.0, 2076673.0, 169410.0, 20744.0, 2307098.0]",3.5676899312707127,162.0,2.2095150145426308
vooraan,vˈɔːrˌaːn,vɔː - raːn,129.0,11912.0,6020.5,"['vo', 'oo', 'or', 'ra', 'aa', 'an']","[2123358.0, 3901750.0, 2597583.0, 2220035.0, 2730922.0, 4143386.0]",3.85243197493997,313.0,2.4955443375464483
behulpzame,bəhˈɵlpzaːmə,bəh - ɵlp - zaː - mə,316.0,33307.0,13520.25,"['be', 'eh', 'hu', 'ul', 'lp', 'pz', 'za', 'am', 'me']","[2443609.0, 134898.0, 187605.0, 1284792.0, 23629.0, 3356.0, 308657.0, 930317.0, 1659354.0]",2.6979250076889607,21.0,1.3222192947339193
serveerster,sˈɛrvɪːrstər,sɛr - vɪːr - stər,714.0,5394.0,3221.333333333333,"['se', 'er', 'rv', 've', 'ee', 'er', 'rs', 'st', 'te', 'er']","[763112.0, 6799370.0, 59129.0, 1767776.0, 944702.0, 6799370.0, 834594.0, 2307098.0, 3522714.0, 6799370.0]",3.9909860736816665,431.0,2.6344772701607315
eenvoudige,eːnvˈʌʊdəɣə,eːn - vʌʊ - də - ɣə,2918.0,805074.0,257581.25,"['ee', 'en', 'nv', 'vo', 'ou', 'ud', 'di', 'ig', 'ge']","[944702.0, 8542439.0, 112287.0, 2123358.0, 846499.0, 671255.0, 1050254.0, 960409.0, 3692145.0]",3.9725026679876536,413.0,2.615950051656401
boerin,bˈurɪn,bu - rɪn,1393.0,13986.0,7689.5,"['bo', 'oe', 'er', 'ri', 'in']","[1606593.0, 837795.0, 6799370.0, 1787712.0, 2264626.0]",2.8179003247657106,28.0,1.4471580313422192
hield,hˈilt,hilt,6599.0,6599.0,6599.0,"['hi', 'ie', 'el', 'ld']","[484018.0, 2076673.0, 4671207.0, 840998.0]",5.174585402610457,6592.0,3.8190171986890595
netjes,nˈɛtʲəs,nɛtʲ - əs,2709.0,23121.0,12915.0,"['ne', 'et', 'tj', 'je', 'es']","[1475977.0, 1684914.0, 104770.0, 913788.0, 1784615.0]",4.474428079692531,1314.0,3.118595365223762
winkel,ʋˈɪŋkəl,ʋɪŋ - kəl,7501.0,24687.0,16094.0,"['wi', 'in', 'nk', 'ke', 'el']","[658045.0, 2264626.0, 476574.0, 3143026.0, 4671207.0]",4.810194776106231,2848.0,3.4545399849648186
werden,ʋˈɛrdən,ʋɛr - dən,7143.0,117028.0,62085.5,"['we', 'er', 'rd', 'de', 'en']","[1965886.0, 6799370.0, 823655.0, 2559661.0, 8542439.0]",5.015418526936605,4569.0,3.659821158055705
hippe,hˈɪpə,hɪ - pə,5109.0,248372.0,126740.5,"['hi', 'ip', 'pp', 'pe']","[484018.0, 54132.0, 297911.0, 1062538.0]",3.3286301804664533,93.0,1.968482948553935
brillen,brˈɪlən,brɪ - lən,874.0,285422.0,143148.0,"['br', 'ri', 'il', 'll', 'le', 'en']","[191839.0, 1787712.0, 2591190.0, 2754440.0, 4397946.0, 8542439.0]",2.957562318194717,39.0,1.591064607026499
verkocht,vərkˈɔxt,vər - kɔxt,5778.0,61458.0,33618.0,"['ve', 'er', 'rk', 'ko', 'oc', 'ch', 'ht']","[1767776.0, 6799370.0, 2174749.0, 466342.0, 270017.0, 1999086.0, 373636.0]",4.749252967214835,2475.0,3.3935752032695876
behoorlijk,bəhˈoːrlək,bəh - oːr - lək,863.0,2224.0,1700.6666666666667,"['be', 'eh', 'ho', 'oo', 'or', 'rl', 'li', 'ij', 'jk']","[2443609.0, 134898.0, 1237078.0, 3901750.0, 2597583.0, 344538.0, 3369152.0, 1639122.0, 518095.0]",4.611979533108432,1804.0,3.256236533205923
stugge,stˈɵɣə,stɵ - ɣə,9815.0,805074.0,407444.5,"['st', 'tu', 'ug', 'gg', 'ge']","[2307098.0, 118674.0, 117069.0, 44738.0, 3692145.0]",2.3097448363060797,8.0,0.9030899869919435
diafragma,dˌiɑfrˈɑɣmaː,di - ɑ - frɑɣ - maː,157.0,632746.0,310631.0,"['di', 'ia', 'af', 'fr', 'ra', 'ag', 'gm', 'ma']","[1050254.0, 112581.0, 472535.0, 384202.0, 2220035.0, 400262.0, 16529.0, 957657.0]",2.5596223095226796,15.0,1.1760912590556813
buikholte,bˈœykhɔltə,bœykh - ɔl - tə,5.0,995799.0,353016.3333333333,"['bu', 'ui', 'ik', 'kh', 'ho', 'ol', 'lt', 'te']","[200521.0, 687028.0, 157922.0, 9729.0, 1237078.0, 2233880.0, 1858662.0, 3522714.0]",2.0544723312027733,4.0,0.6020599913279624
en,ˈɛn,ɛn,1277075.0,1277075.0,1277075.0,['en'],[8542439.0],7.142016667389458,611665.0,5.786513630503123
borstholte,bˈɔrstɔltə,bɔr - stɔl - tə,181.0,995799.0,332945.0,"['bo', 'or', 'rs', 'st', 'th', 'ho', 'ol', 'lt', 'te']","[1606593.0, 2597583.0, 834594.0, 2307098.0, 446916.0, 1237078.0, 2233880.0, 1858662.0, 3522714.0]",2.4346835729143796,11.0,1.041392685158225
scheidt,sxˈɛɪt,sxɛɪt,1810.0,1810.0,1810.0,"['sc', 'ch', 'he', 'ei', 'id', 'dt']","[1079447.0, 1999086.0, 822995.0, 2483878.0, 469631.0, 71691.0]",3.7932528896871425,273.0,2.436162647040756
belangrijk,bəlˈɑŋrɛɪk,bə - lɑŋ - rɛɪk,2842.0,26345.0,16736.666666666668,"['be', 'el', 'la', 'an', 'ng', 'gr', 'ri', 'ij', 'jk']","[2443609.0, 4671207.0, 2444604.0, 4143386.0, 2927082.0, 789301.0, 1787712.0, 1639122.0, 518095.0]",5.226783299724728,7434.0,3.871222556759707
neem,nˈeːm,neːm,1863.0,1863.0,1863.0,"['ne', 'ee', 'em']","[1475977.0, 944702.0, 924741.0]",5.814140175892404,28749.0,4.4586227428679095
boer,bˈur,bur,2493.0,2493.0,2493.0,"['bo', 'oe', 'er']","[1606593.0, 837795.0, 6799370.0]",4.166406607535455,646.0,2.8102325179950842
kleine,klˈɛɪnə,klɛɪ - nə,25209.0,39948.0,32578.5,"['kl', 'le', 'ei', 'in', 'ne']","[549706.0, 4397946.0, 2483878.0, 2264626.0, 1475977.0]",5.425540193474509,11749.0,4.070000903802345
biggetje,bˈɪɣɛtʲə,bɪ - ɣɛtʲ - ə,305.0,2281166.0,776953.0,"['bi', 'ig', 'gg', 'ge', 'et', 'tj', 'je']","[743491.0, 960409.0, 44738.0, 3692145.0, 1684914.0, 104770.0, 913788.0]",3.103690353872955,55.0,1.7403626894942439
voert,vˈurt,vurt,3337.0,3337.0,3337.0,"['vo', 'oe', 'er', 'rt']","[2123358.0, 837795.0, 6799370.0, 1154116.0]",4.092694969571491,545.0,2.7363965022766426
serieus,sˌɪːrijˈøːs,sɪː - ri - jøːs,4815.0,52221.0,23152.0,"['se', 'er', 'ri', 'ie', 'eu', 'us']","[763112.0, 6799370.0, 1787712.0, 2076673.0, 135956.0, 727825.0]",4.969344148742824,4109.0,3.6137361412618714
kwade,kʋˈaːdə,kʋaː - də,17087.0,208410.0,112748.5,"['kw', 'wa', 'ad', 'de']","[131960.0, 409327.0, 474501.0, 2559661.0]",4.1582760521587305,634.0,2.8020892578817325
haatte,hˈaːtə,haː - tə,188877.0,995799.0,592338.0,"['ha', 'aa', 'at', 'tt', 'te']","[1299761.0, 2730922.0, 996808.0, 519286.0, 3522714.0]",4.179628160783303,666.0,2.823474229170301
richard,rˈɪxɑrt,rɪx - ɑrt,4712.0,16866.0,10789.0,"['ri', 'ic', 'ch', 'ha', 'ar', 'rd']","[1787712.0, 911860.0, 1999086.0, 1299761.0, 1754491.0, 823655.0]",4.616765195659248,1824.0,3.2610248339923973
oudere,ˈʌʊdərə,ʌʊ - də - rə,24454.0,428756.0,220540.0,"['ou', 'ud', 'de', 'er', 're']","[846499.0, 671255.0, 2559661.0, 6799370.0, 1607974.0]",4.22649114062733,742.0,2.870403905279027
dieren,dˈirən,di - rən,6659.0,441857.0,224258.0,"['di', 'ie', 'er', 're', 'en']","[1050254.0, 2076673.0, 6799370.0, 1607974.0, 8542439.0]",4.732626369213211,2382.0,3.3769417571467586
verzorgde,vərzˈɔrɣdə,vər - zɔrɣ - də,1853.0,208410.0,90573.66666666669,"['ve', 'er', 'rz', 'zo', 'or', 'rg', 'gd', 'de']","[1767776.0, 6799370.0, 85749.0, 40239.0, 2597583.0, 709881.0, 109191.0, 2559661.0]",3.2305635902584546,74.0,1.8692317197309762
ging,ɣˈɪŋ,ɣɪŋ,4046.0,4046.0,4046.0,"['gi', 'in', 'ng']","[669114.0, 2264626.0, 2927082.0]",5.698871527094287,22047.0,4.34334950209931
hen,hˈɛn,hɛn,17927.0,17927.0,17927.0,"['he', 'en']","[822995.0, 8542439.0]",5.5134725704714675,14386.0,4.157940055964767
verzamelen,vərzˈaːmələn,vər - zaː - mə - lən,19595.0,285422.0,99945.5,"['ve', 'er', 'rz', 'za', 'am', 'me', 'el', 'le', 'en']","[1767776.0, 6799370.0, 85749.0, 308657.0, 930317.0, 1659354.0, 4671207.0, 4397946.0, 8542439.0]",4.209808368667835,714.0,2.8536982117761744
zielige,zˈiləɣə,zi - lə - ɣə,32329.0,855914.0,564439.0,"['zi', 'ie', 'el', 'li', 'ig', 'ge']","[123482.0, 2076673.0, 4671207.0, 3369152.0, 960409.0, 3692145.0]",4.043031288081389,486.0,2.6866362692622934
bangerik,bˈɑŋɪːrˌɪk,bɑŋ - ɪː - rɪk,995.0,240981.0,81712.0,"['ba', 'an', 'ng', 'ge', 'er', 'ri', 'ik']","[584273.0, 4143386.0, 2927082.0, 3692145.0, 6799370.0, 1787712.0, 157922.0]",2.998955003352942,43.0,1.6334684555795866
tandarts,tˈɑndɑrts,tɑn - dɑrts,657.0,1202.0,929.5,"['ta', 'an', 'nd', 'da', 'ar', 'rt', 'ts']","[892070.0, 4143386.0, 2576478.0, 1096946.0, 1754491.0, 1154116.0, 235160.0]",4.1582760521587305,634.0,2.8020892578817325
inschakelde,ˈɪnsxˌaːkəldə,ɪn - sxaː - kəl - də,4865.0,214096.0,113014.5,"['in', 'ns', 'sc', 'ch', 'ha', 'ak', 'ke', 'el', 'ld', 'de']","[2264626.0, 612425.0, 1079447.0, 1999086.0, 1299761.0, 762048.0, 3143026.0, 4671207.0, 840998.0, 2559661.0]",1.957562318194717,3.0,0.47712125471966244
heftige,hˈɛftəɣə,hɛf - tə - ɣə,858.0,995799.0,600577.0,"['he', 'ef', 'ft', 'ti', 'ig', 'ge']","[822995.0, 169410.0, 179822.0, 1353437.0, 960409.0, 3692145.0]",3.299984999016923,87.0,1.9395192526186185
pijn,pˈɛɪn,pɛɪn,14653.0,14653.0,14653.0,"['pi', 'ij', 'jn']","[1566256.0, 1639122.0, 79695.0]",5.421455307180624,11639.0,4.065915668188592
afgelopen,ˈɑfɣəlˌoːpən,ɑf - ɣə - loː - pən,60153.0,805074.0,296695.75,"['af', 'fg', 'ge', 'el', 'lo', 'op', 'pe', 'en']","[472535.0, 119621.0, 3692145.0, 4671207.0, 1188135.0, 976321.0, 1062538.0, 8542439.0]",4.980608902270222,4217.0,3.6250036010148636
maand,mˈaːnt,maːnt,4170.0,4170.0,4170.0,"['ma', 'aa', 'an', 'nd']","[957657.0, 2730922.0, 4143386.0, 2576478.0]",4.967862274834529,4095.0,3.6122539060964374
gewonde,ɣəʋˈɔndə,ɣə - ʋɔn - də,5089.0,805074.0,339524.3333333333,"['ge', 'ew', 'wo', 'on', 'nd', 'de']","[3692145.0, 587000.0, 933919.0, 2451854.0, 2576478.0, 2559661.0]",3.853812880656355,314.0,2.496929648073215
paragnost,pˈaːrɑɣnˌɔst,paː - rɑɣ - nɔst,18.0,39874.0,13422.666666666666,"['pa', 'ar', 'ra', 'ag', 'gn', 'no', 'os', 'st']","[319786.0, 1754491.0, 2220035.0, 400262.0, 43396.0, 847517.0, 588208.0, 2307098.0]",2.5016303625449927,13.0,1.1139433523068367
vele,vˈeːlə,veː - lə,13261.0,855914.0,434587.5,"['ve', 'el', 'le']","[1767776.0, 4671207.0, 4397946.0]",4.6466490885986405,1954.0,3.2909245593827543
complicaties,kˌɔmplikˈaːtsis,kɔm - pli - kaːt - sis,2708.0,212836.0,61516.5,"['co', 'om', 'mp', 'pl', 'li', 'ic', 'ca', 'at', 'ti', 'ie', 'es']","[488809.0, 2473734.0, 51276.0, 97171.0, 3369152.0, 911860.0, 177266.0, 996808.0, 1353437.0, 2076673.0, 1784615.0]",3.4793539678338403,132.0,2.12057393120585
buurman,bˈyrmɑn,byr - mɑn,9192.0,182034.0,95613.0,"['bu', 'uu', 'ur', 'rm', 'ma', 'an']","[200521.0, 78760.0, 346154.0, 1049306.0, 957657.0, 4143386.0]",4.119678459257085,580.0,2.7634279935629373
zus,zˈɵs,zɵs,1059.0,1059.0,1059.0,"['zu', 'us']","[95553.0, 727825.0]",5.113732735324504,5730.0,3.75815462196739
psychose,psɪxˈoːsə,psɪx - oː - sə,3728.0,23463.0,16733.0,"['ps', 'sy', 'yc', 'ch', 'ho', 'os', 'se']","[133657.0, 156747.0, 108972.0, 1999086.0, 1237078.0, 588208.0, 763112.0]",3.1478940163650084,61.0,1.7853298350107671
beter,bˈeːtər,beː - tər,28640.0,106196.0,67418.0,"['be', 'et', 'te', 'er']","[2443609.0, 1684914.0, 3522714.0, 6799370.0]",5.8355092698239055,30199.0,4.479992562107072
keek,kˈeːk,keːk,3594.0,3594.0,3594.0,"['ke', 'ee', 'ek']","[3143026.0, 944702.0, 762098.0]",4.866717028003142,3244.0,3.5110808455391185
broer,brˈur,brur,318.0,318.0,318.0,"['br', 'ro', 'oe', 'er']","[191839.0, 1417238.0, 837795.0, 6799370.0]",5.386587474906236,10741.0,4.031044716583705
grote,ɣrˈoːtə,ɣroː - tə,1162.0,995799.0,498480.5,"['gr', 'ro', 'ot', 'te']","[789301.0, 1417238.0, 1595020.0, 3522714.0]",5.682370486760436,21225.0,4.32684769891599
takken,tˈɑkən,tɑ - kən,16869.0,374698.0,195783.5,"['ta', 'ak', 'kk', 'ke', 'en']","[892070.0, 762048.0, 65091.0, 3143026.0, 8542439.0]",3.5623282028986045,160.0,2.204119982655925
vuur,vˈyr,vyr,856.0,856.0,856.0,"['vu', 'uu', 'ur']","[1199264.0, 78760.0, 346154.0]",4.998856288843617,4398.0,3.6432552250247716
gebruikte,ɣəbrˈœyktə,ɣə - brœyk - tə,2161.0,995799.0,601011.3333333334,"['ge', 'eb', 'br', 'ru', 'ui', 'ik', 'kt', 'te']","[3692145.0, 154238.0, 191839.0, 1082518.0, 687028.0, 157922.0, 179298.0, 3522714.0]",4.511748517264099,1432.0,3.1559430179718366
ervaren,ɛrvˈaːrən,ɛr - vaː - rən,6659.0,237688.0,110881.33333333331,"['er', 'rv', 'va', 'ar', 're', 'en']","[6799370.0, 59129.0, 313419.0, 1754491.0, 1607974.0, 8542439.0]",4.106781430850097,563.0,2.7505083948513462
agent,aːɣˈɛnt,aː - ɣɛnt,10925.0,1385476.0,698200.5,"['ag', 'ge', 'en', 'nt']","[400262.0, 3692145.0, 8542439.0, 1477178.0]",5.267192485620615,8159.0,3.9116369331294423
daar,dˈaːr,daːr,137859.0,137859.0,137859.0,"['da', 'aa', 'ar']","[1096946.0, 2730922.0, 1754491.0]",6.39544362518237,109632.0,5.039937336949397
liep,lˈip,lip,4.0,4.0,4.0,"['li', 'ie', 'ep']","[3369152.0, 2076673.0, 189025.0]",4.849935225593153,3121.0,3.4942937686653326
toerist,tˈurˌɪst,tu - rɪst,1108.0,11027.0,6067.5,"['to', 'oe', 'er', 'ri', 'is', 'st']","[2236591.0, 837795.0, 6799370.0, 1787712.0, 3439538.0, 2307098.0]",3.5910307737743032,171.0,2.2329961103921536
gered,ɣərˈɛt,ɣə - rɛt,248.0,805074.0,402661.0,"['ge', 'er', 're', 'ed']","[3692145.0, 6799370.0, 1607974.0, 636500.0]",4.9727124214241885,4141.0,3.617105230502378
makelaars,mˈaːkəlˌaːrs,maː - kə - laːrs,1597.0,671009.0,280123.3333333333,"['ma', 'ak', 'ke', 'el', 'la', 'aa', 'ar', 'rs']","[957657.0, 762048.0, 3143026.0, 4671207.0, 2444604.0, 2730922.0, 1754491.0, 834594.0]",3.0958650163609986,54.0,1.7323937598229686
nieuwe,nˈiwə,niw - ə,6038.0,2281166.0,1143602.0,"['ni', 'ie', 'eu', 'uw', 'we']","[638298.0, 2076673.0, 135956.0, 98896.0, 1965886.0]",5.61091957267525,18005.0,4.255393125707304
kopers,kˈoːpərs,koː - pərs,4.0,64130.0,32067.0,"['ko', 'op', 'pe', 'er', 'rs']","[466342.0, 976321.0, 1062538.0, 6799370.0, 834594.0]",3.4694456791735915,129.0,2.110589710299249
gehaaid,ɣəhˈaːjt,ɣəh - aːjt,5290.0,6638.0,5964.0,"['ge', 'eh', 'ha', 'aa', 'ai', 'id']","[3692145.0, 134898.0, 1299761.0, 2730922.0, 444826.0, 469631.0]",2.8179003247657106,28.0,1.4471580313422192
lekker,lˈɛkər,lɛ - kər,4157.0,88834.0,46495.5,"['le', 'ek', 'kk', 'ke', 'er']","[4397946.0, 762098.0, 65091.0, 3143026.0, 6799370.0]",5.437461393167233,12076.0,4.08192310435106
biertje,bˈirtʲə,birtʲ - ə,5.0,2281166.0,1140585.5,"['bi', 'ie', 'er', 'rt', 'tj', 'je']","[743491.0, 2076673.0, 6799370.0, 1154116.0, 104770.0, 913788.0]",4.539341363923176,1526.0,3.1835545336188615
gemaakt,ɣəmˈaːkt,ɣə - maːkt,18228.0,805074.0,411651.0,"['ge', 'em', 'ma', 'aa', 'ak', 'kt']","[3692145.0, 924741.0, 957657.0, 2730922.0, 762048.0, 179298.0]",5.439935603653299,12145.0,4.08439751914115
gerst,ɣˈɛrst,ɣɛrst,2.0,2.0,2.0,"['ge', 'er', 'rs', 'st']","[3692145.0, 6799370.0, 834594.0, 2307098.0]",2.7172301628843476,22.0,1.3424226808222062
eigenaar,ˈɛɪɣənˌaːr,ɛɪ - ɣə - naːr,4481.0,805074.0,272228.6666666667,"['ei', 'ig', 'ge', 'en', 'na', 'aa', 'ar']","[2483878.0, 960409.0, 3692145.0, 8542439.0, 523332.0, 2730922.0, 1754491.0]",4.5225241226570105,1468.0,3.166726055580052
eerste,ˈɪːrstə,ɪːr - stə,1409.0,247036.0,124222.5,"['ee', 'er', 'rs', 'st', 'te']","[944702.0, 6799370.0, 834594.0, 2307098.0, 3522714.0]",5.669769925495477,20618.0,4.314246535288421
ontving,ɔntvˈɪŋ,ɔnt - vɪŋ,7679.0,170331.0,89005.0,"['on', 'nt', 'tv', 'vi', 'in', 'ng']","[2451854.0, 1477178.0, 32599.0, 226005.0, 2264626.0, 2927082.0]",3.5833890314804284,168.0,2.225309281725863
knipoogde,knˈipoːɣdə,kni - poːɣ - də,42.0,208410.0,69900.66666666667,"['kn', 'ni', 'ip', 'po', 'oo', 'og', 'gd', 'de']","[81592.0, 638298.0, 54132.0, 490468.0, 3901750.0, 285914.0, 109191.0, 2559661.0]",2.832623581586417,29.0,1.462397997898956
heerlijke,hˈɪːrləkə,hɪːr - lə - kə,9933.0,855914.0,512285.3333333333,"['he', 'ee', 'er', 'rl', 'li', 'ij', 'jk', 'ke']","[822995.0, 944702.0, 6799370.0, 344538.0, 3369152.0, 1639122.0, 518095.0, 3143026.0]",4.256960648262867,796.0,2.900913067737669
jam,jˈɑm,jɑm,96.0,96.0,96.0,"['ja', 'am']","[1312625.0, 930317.0]",3.6998946005518656,220.0,2.342422680822206
verse,vərsˈeː,vər - seː,9791.0,61458.0,35624.5,"['ve', 'er', 'rs', 'se']","[1767776.0, 6799370.0, 834594.0, 763112.0]",4.049229275790402,493.0,2.69284691927723
bramen,brˈaːmən,braː - mən,2788.0,213456.0,108122.0,"['br', 'ra', 'am', 'me', 'en']","[191839.0, 2220035.0, 930317.0, 1659354.0, 8542439.0]",2.6979250076889607,21.0,1.3222192947339193
maakt,mˈaːkt,maːkt,18228.0,18228.0,18228.0,"['ma', 'aa', 'ak', 'kt']","[957657.0, 2730922.0, 762048.0, 179298.0]",5.731257361621979,23754.0,4.375736752135849
verhuizen,vərhˈœyzən,vərh - œy - zən,23721.0,552184.0,213540.66666666663,"['ve', 'er', 'rh', 'hu', 'ui', 'iz', 'ze', 'en']","[1767776.0, 6799370.0, 571432.0, 187605.0, 687028.0, 102177.0, 1671440.0, 8542439.0]",4.446113034695161,1231.0,3.090258052931316
jonge,jˈɔŋə,jɔŋ - ə,46187.0,2281166.0,1163676.5,"['jo', 'on', 'ng', 'ge']","[866375.0, 2451854.0, 2927082.0, 3692145.0]",4.889655401051817,3420.0,3.534026106056135
dief,dˈif,dif,869.0,869.0,869.0,"['di', 'ie', 'ef']","[1050254.0, 2076673.0, 169410.0]",4.473105018556839,1310.0,3.1172712956557644
vluchtte,vlˈɵxtə,vlɵx - tə,681.0,995799.0,498240.0,"['vl', 'lu', 'uc', 'ch', 'ht', 'tt', 'te']","[105784.0, 273011.0, 94927.0, 1999086.0, 373636.0, 519286.0, 3522714.0]",3.823849657278912,293.0,2.4668676203541096
paspoort,pˈɑspɔːrt,pɑ - spɔːrt,1321.0,34269.0,17795.0,"['pa', 'as', 'sp', 'po', 'oo', 'or', 'rt']","[319786.0, 504791.0, 1518373.0, 490468.0, 3901750.0, 2597583.0, 1154116.0]",4.262375861588825,806.0,2.906335041805091
gestolen,ɣəstˈoːlən,ɣə - stoː - lən,16205.0,805074.0,368900.3333333333,"['ge', 'es', 'st', 'to', 'ol', 'le', 'en']","[3692145.0, 1784615.0, 2307098.0, 2236591.0, 2233880.0, 4397946.0, 8542439.0]",4.9828681834594875,4239.0,3.627263416568221
verkoper,vərkˈoːpər,vər - koː - pər,22550.0,64130.0,49379.333333333336,"['ve', 'er', 'rk', 'ko', 'op', 'pe', 'er']","[1767776.0, 6799370.0, 2174749.0, 466342.0, 976321.0, 1062538.0, 6799370.0]",3.975638381840512,416.0,2.6190933306267428
moderne,mˈoːdɛrnə,moː - dɛr - nə,22235.0,78844.0,47009.0,"['mo', 'od', 'de', 'er', 'rn', 'ne']","[1055897.0, 193327.0, 2559661.0, 6799370.0, 503424.0, 1475977.0]",4.169083315434946,650.0,2.8129133566428557
telefoon,tˌeːləfˈoːn,teː - lə - foːn,11856.0,855914.0,297112.3333333333,"['te', 'el', 'le', 'ef', 'fo', 'oo', 'on']","[3522714.0, 4671207.0, 4397946.0, 169410.0, 116642.0, 3901750.0, 2451854.0]",5.192016325757426,6862.0,3.8364507137201547
aanprees,ˈaːnprˌeːs,aːn - preːs,31.0,1756.0,893.5,"['aa', 'an', 'np', 'pr', 're', 'ee', 'es']","[2730922.0, 4143386.0, 16967.0, 242781.0, 1607974.0, 944702.0, 1784615.0]",1.6565323225307358,1.0,0.0
verdiende,vərdˈində,vər - din - də,2655.0,208410.0,90841.0,"['ve', 'er', 'rd', 'di', 'ie', 'en', 'nd', 'de']","[1767776.0, 6799370.0, 823655.0, 1050254.0, 2076673.0, 8542439.0, 2576478.0, 2559661.0]",4.3281679191328655,938.0,2.9722028383790646
orthopeed,ˌɔrtoːpˈeːt,ɔr - toː - peːt,137.0,185659.0,95954.66666666669,"['or', 'rt', 'th', 'ho', 'op', 'pe', 'ee', 'ed']","[2597583.0, 1154116.0, 446916.0, 1237078.0, 976321.0, 1062538.0, 944702.0, 636500.0]",2.0544723312027733,4.0,0.6020599913279624
blessure,blɛsˈyrə,blɛ - sy - rə,381.0,428756.0,146646.0,"['bl', 'le', 'es', 'ss', 'su', 'ur', 're']","[152155.0, 4397946.0, 1784615.0, 1070262.0, 38749.0, 346154.0, 1607974.0]",3.111377182539246,56.0,1.7481880270062005
behandelt,bəhˈɑndəlt,bəh - ɑn - dəlt,863.0,1517022.0,507217.3333333333,"['be', 'eh', 'ha', 'an', 'nd', 'de', 'el', 'lt']","[2443609.0, 134898.0, 1299761.0, 4143386.0, 2576478.0, 2559661.0, 4671207.0, 1858662.0]",4.1314766579961235,596.0,2.7752462597402365
weinig,ʋˈɛɪnəx,ʋɛɪ - nəx,10985.0,114157.0,62571.0,"['we', 'ei', 'in', 'ni', 'ig']","[1965886.0, 2483878.0, 2264626.0, 638298.0, 960409.0]",5.039539364353274,4830.0,3.683947130751512
benul,bənˈɵl,bə - nɵl,32.0,21023.0,10527.5,"['be', 'en', 'nu', 'ul']","[2443609.0, 8542439.0, 53323.0, 1284792.0]",3.4660920371660033,128.0,2.1072099696478683
secretaresse,sˈɛkrətˌaːrɛsə,sɛ - krə - taː - rɛ - sə,1543.0,112511.0,41179.0,"['se', 'ec', 'cr', 're', 'et', 'ta', 'ar', 're', 'es', 'ss', 'se']","[763112.0, 411920.0, 70853.0, 1607974.0, 1684914.0, 892070.0, 1754491.0, 1607974.0, 1784615.0, 1070262.0, 763112.0]",4.135819639006906,602.0,2.7795964912578244
geeft,ɣˈeːft,ɣeːft,1300.0,1300.0,1300.0,"['ge', 'ee', 'ef', 'ft']","[3692145.0, 944702.0, 169410.0, 179822.0]",5.516030880718512,14471.0,4.160498543522346
advocaat,ˌɑdvoːkˈaːt,ɑd - voː - kaːt,4019.0,21981.0,13811.333333333334,"['ad', 'dv', 'vo', 'oc', 'ca', 'aa', 'at']","[474501.0, 10646.0, 2123358.0, 270017.0, 177266.0, 2730922.0, 996808.0]",5.008714840642098,4499.0,3.653115993165567
mannelijke,mˈɑnələkə,mɑ - nə - lə - kə,39948.0,855914.0,403316.0,"['ma', 'an', 'nn', 'ne', 'el', 'li', 'ij', 'jk', 'ke']","[957657.0, 4143386.0, 746302.0, 1475977.0, 4671207.0, 3369152.0, 1639122.0, 518095.0, 3143026.0]",3.9465669338932536,389.0,2.5899496013257077
beambte,bəˈɑmbtə,bə - ɑmb - tə,136.0,995799.0,338986.0,"['be', 'ea', 'am', 'mb', 'bt', 'te']","[2443609.0, 262246.0, 930317.0, 224723.0, 930.0, 3522714.0]",2.846864020701027,30.0,1.4771212547196624
brief,brˈif,brif,635.0,635.0,635.0,"['br', 'ri', 'ie', 'ef']","[191839.0, 1787712.0, 2076673.0, 169410.0]",4.8647048491978575,3229.0,3.5090680450171616
wijze,ʋˈɛɪzə,ʋɛɪ - zə,114157.0,243958.0,179057.5,"['wi', 'ij', 'jz', 'ze']","[658045.0, 1639122.0, 176535.0, 1671440.0]",4.397683921382521,1101.0,3.041787318971752
oude,ˈʌʊdə,ʌʊ - də,24454.0,208410.0,116432.0,"['ou', 'ud', 'de']","[846499.0, 671255.0, 2559661.0]",5.433015578364417,11953.0,4.077476919504342
