Word,Bigrams,First_Bigram_Count,Min_Bigram_Count,First_bigram_Zipf,Min_bigram_Zipf
toestel,"['to', 'oe', 'es', 'st', 'te', 'el']",2236591.0,837795.0,6.34958676715011,5.9231382825206955
aardig,"['aa', 'ar', 'rd', 'di', 'ig']",2730922.0,823655.0,6.436309455120861,5.915745866435793
draait,"['dr', 'ra', 'aa', 'ai', 'it']",486140.0,333345.0,5.686762250004548,5.522895248157097
gekeurd,"['ge', 'ek', 'ke', 'eu', 'ur', 'rd']",3692145.0,135956.0,6.567278866173126,5.133401572961477
rosa,"['ro', 'os', 'sa']",1417238.0,319876.0,6.151443094868977,5.504983014287968
bruiloft,"['br', 'ru', 'ui', 'il', 'lo', 'of', 'ft']",191839.0,179822.0,5.282939165754773,5.254845238755702
bedacht,"['be', 'ed', 'da', 'ac', 'ch', 'ht']",2443609.0,373636.0,6.388031893729547,5.572449876391515
vreugde,"['vr', 're', 'eu', 'ug', 'gd', 'de']",62231.0,62231.0,4.794013758480958,4.794013758480958
panda,"['pa', 'an', 'nd', 'da']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
uitsterven,"['ui', 'it', 'ts', 'st', 'te', 'er', 'rv', 've', 'en']",687028.0,59129.0,5.836975069336347,4.771807878999105
bedreigd,"['be', 'ed', 'dr', 're', 'ei', 'ig', 'gd']",2443609.0,109191.0,6.388031893729547,5.038190820757663
rekent,"['re', 'ek', 'ke', 'en', 'nt']",1607974.0,762098.0,6.206279292269118,5.8820113917608055
bands,"['ba', 'an', 'nd', 'ds']",584273.0,357110.0,5.766616560779267,5.55280322786213
populair,"['po', 'op', 'pu', 'ul', 'la', 'ai', 'ir']",490468.0,45003.0,5.6906115630831495,4.653251116013661
brengen,"['br', 're', 'en', 'ng', 'ge', 'en']",191839.0,191839.0,5.282939165754773,5.282939165754773
enorme,"['en', 'no', 'or', 'rm', 'me']",8542439.0,847517.0,6.931581937103762,5.9281489307307655
tenten,"['te', 'en', 'nt', 'te', 'en']",3522714.0,1477178.0,6.546877508655531,6.16943312496801
gans,"['ga', 'an', 'ns']",446758.0,446758.0,5.650073310166976,5.650073310166976
andere,"['an', 'nd', 'de', 'er', 're']",4143386.0,1607974.0,6.617355499099678,6.206279292269118
persoon,"['pe', 'er', 'rs', 'so', 'oo', 'on']",1062538.0,369446.0,6.0263448795919485,5.567552144331689
vasthield,"['va', 'as', 'st', 'th', 'hi', 'ie', 'el', 'ld']",313419.0,313419.0,5.496126706275837,5.496126706275837
begon,"['be', 'eg', 'go', 'on']",2443609.0,147343.0,6.388031893729547,5.168332455625744
fladderen,"['fl', 'la', 'ad', 'dd', 'de', 'er', 're', 'en']",90623.0,90623.0,4.957243227337638,4.957243227337638
ton,"['to', 'on']",2236591.0,2236591.0,6.34958676715011,6.34958676715011
paradijs,"['pa', 'ar', 'ra', 'ad', 'di', 'ij', 'js']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
verborgen,"['ve', 'er', 'rb', 'bo', 'or', 'rg', 'ge', 'en']",1767776.0,87286.0,6.247427479128562,4.940949567317578
gemaakte,"['ge', 'em', 'ma', 'aa', 'ak', 'kt', 'te']",3692145.0,179298.0,6.567278866173126,5.25357786738877
salade,"['sa', 'al', 'la', 'ad', 'de']",319876.0,319876.0,5.504983014287968,5.504983014287968
deze,"['de', 'ez', 'ze']",2559661.0,100963.0,6.408182621082838,5.004166548155164
bedorven,"['be', 'ed', 'do', 'or', 'rv', 've', 'en']",2443609.0,59129.0,6.388031893729547,4.771807878999105
tomaat,"['to', 'om', 'ma', 'aa', 'at']",2236591.0,957657.0,6.34958676715011,5.981210440987696
verpest,"['ve', 'er', 'rp', 'pe', 'es', 'st']",1767776.0,40052.0,6.247427479128562,4.602635050623777
gooi,"['go', 'oo', 'oi']",147343.0,147343.0,5.168332455625744,5.168332455625744
verhitte,"['ve', 'er', 'rh', 'hi', 'it', 'tt', 'te']",1767776.0,333345.0,6.247427479128562,5.522895248157097
discussie,"['di', 'is', 'sc', 'cu', 'us', 'ss', 'si', 'ie']",1050254.0,27593.0,6.0212947577817895,4.440814659957681
uitdraaide,"['ui', 'it', 'td', 'dr', 'ra', 'aa', 'ai', 'id', 'de']",687028.0,10762.0,5.836975069336347,4.0319333402756055
gehad,"['ge', 'eh', 'ha', 'ad']",3692145.0,134898.0,6.567278866173126,5.130008730279083
perceel,"['pe', 'er', 'rc', 'ce', 'ee', 'el']",1062538.0,53983.0,6.0263448795919485,4.7322650609090315
vaste,"['va', 'as', 'st', 'te']",313419.0,313419.0,5.496126706275837,5.496126706275837
bestemming,"['be', 'es', 'st', 'te', 'em', 'mm', 'mi', 'in', 'ng']",2443609.0,342154.0,6.388031893729547,5.534222890836913
katten,"['ka', 'at', 'tt', 'te', 'en']",424843.0,424843.0,5.628229489164837,5.628229489164837
continu,"['co', 'on', 'nt', 'ti', 'in', 'nu']",488809.0,53323.0,5.689140082055273,4.726922719751019
plukjes,"['pl', 'lu', 'uk', 'kj', 'je', 'es']",97171.0,56724.0,4.987541141497206,4.753774504556974
verliezen,"['ve', 'er', 'rl', 'li', 'ie', 'ez', 'ze', 'en']",1767776.0,100963.0,6.247427479128562,5.004166548155164
kunnen,"['ku', 'un', 'nn', 'ne', 'en']",286858.0,125750.0,5.457668480117086,5.099511447348284
tekort,"['te', 'ek', 'ko', 'or', 'rt']",3522714.0,466342.0,6.546877508655531,5.66870546220922
vitamine,"['vi', 'it', 'ta', 'am', 'mi', 'in', 'ne']",226005.0,226005.0,5.354119968936349,5.354119968936349
beetgare,"['be', 'ee', 'et', 'tg', 'ga', 'ar', 're']",2443609.0,33865.0,6.388031893729547,4.529763904040117
pasta,"['pa', 'as', 'st', 'ta']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
overgoten,"['ov', 've', 'er', 'rg', 'go', 'ot', 'te', 'en']",145547.0,145547.0,5.163006242100962,5.163006242100962
rode,"['ro', 'od', 'de']",1417238.0,193327.0,6.151443094868977,5.286294758140591
saus,"['sa', 'au', 'us']",319876.0,319876.0,5.504983014287968,5.504983014287968
versmaden,"['ve', 'er', 'rs', 'sm', 'ma', 'ad', 'de', 'en']",1767776.0,89457.0,6.247427479128562,4.951619184484154
martine,"['ma', 'ar', 'rt', 'ti', 'in', 'ne']",957657.0,957657.0,5.981210440987696,5.981210440987696
glimmende,"['gl', 'li', 'im', 'mm', 'me', 'en', 'nd', 'de']",403015.0,403015.0,5.605322288259656,5.605322288259656
dressoir,"['dr', 're', 'es', 'ss', 'so', 'oi', 'ir']",486140.0,369446.0,5.686762250004548,5.567552144331689
gepoetst,"['ge', 'ep', 'po', 'oe', 'et', 'ts', 'st']",3692145.0,189025.0,6.567278866173126,5.276521544278673
vond,"['vo', 'on', 'nd']",2123358.0,2123358.0,6.327023427297477,6.327023427297477
gouden,"['go', 'ou', 'ud', 'de', 'en']",147343.0,147343.0,5.168332455625744,5.168332455625744
ketting,"['ke', 'et', 'tt', 'ti', 'in', 'ng']",3143026.0,519286.0,6.497348111816385,5.715407450461542
kreta,"['kr', 're', 'et', 'ta']",88851.0,88851.0,4.948667207934095,4.948667207934095
stranden,"['st', 'tr', 'ra', 'an', 'nd', 'de', 'en']",2307098.0,1199332.0,6.363066230945546,6.078939783585439
vanwege,"['va', 'an', 'nw', 'we', 'eg', 'ge']",313419.0,101377.0,5.496126706275837,5.005943719146886
massale,"['ma', 'as', 'ss', 'sa', 'al', 'le']",957657.0,319876.0,5.981210440987696,5.504983014287968
toerisme,"['to', 'oe', 'er', 'ri', 'is', 'sm', 'me']",2236591.0,89457.0,6.34958676715011,4.951619184484154
aantrekkelijk,"['aa', 'an', 'nt', 'tr', 're', 'ek', 'kk', 'ke', 'el', 'li', 'ij', 'jk']",2730922.0,65091.0,6.436309455120861,4.8135276157671045
peter,"['pe', 'et', 'te', 'er']",1062538.0,1062538.0,6.0263448795919485,6.0263448795919485
gemene,"['ge', 'em', 'me', 'en', 'ne']",3692145.0,924741.0,6.567278866173126,5.9660205828953705
duivel,"['du', 'ui', 'iv', 've', 'el']",161799.0,94073.0,5.208978517276254,4.973469610496657
uitgedreven,"['ui', 'it', 'tg', 'ge', 'ed', 'dr', 're', 'ev', 've', 'en']",687028.0,33865.0,5.836975069336347,4.529763904040117
doodmoe,"['do', 'oo', 'od', 'dm', 'mo', 'oe']",394555.0,11911.0,5.596108652070105,4.07598468474412
sliep,"['sl', 'li', 'ie', 'ep']",1064500.0,189025.0,6.0271460737539355,5.276521544278673
meteen,"['me', 'et', 'te', 'ee', 'en']",1659354.0,944702.0,6.219939308295585,5.975295294504483
bezem,"['be', 'ez', 'ze', 'em']",2443609.0,100963.0,6.388031893729547,5.004166548155164
lucht,"['lu', 'uc', 'ch', 'ht']",273011.0,94927.0,5.436181736488547,4.977394330993379
vloog,"['vl', 'lo', 'oo', 'og']",105784.0,105784.0,5.024424090392274,5.024424090392274
lelijk,"['le', 'el', 'li', 'ij', 'jk']",4397946.0,518095.0,6.643249991339862,5.714410239296128
borrels,"['bo', 'or', 'rr', 're', 'el', 'ls']",1606593.0,114609.0,6.205906140710445,5.05922251252969
drinkt,"['dr', 'ri', 'in', 'nk', 'kt']",486140.0,179298.0,5.686762250004548,5.25357786738877
tegen,"['te', 'eg', 'ge', 'en']",3522714.0,1125580.0,6.546877508655531,6.051376753523349
boom,"['bo', 'oo', 'om']",1606593.0,1606593.0,6.205906140710445,6.205906140710445
gereden,"['ge', 'er', 're', 'ed', 'de', 'en']",3692145.0,636500.0,6.567278866173126,5.803799090305684
ring,"['ri', 'in', 'ng']",1787712.0,1787712.0,6.252297798284929,6.252297798284929
diamant,"['di', 'ia', 'am', 'ma', 'an', 'nt']",1050254.0,112581.0,6.0212947577817895,5.051468959560003
bevat,"['be', 'ev', 'va', 'at']",2443609.0,313419.0,6.388031893729547,5.496126706275837
oogarts,"['oo', 'og', 'ga', 'ar', 'rt', 'ts']",3901750.0,235160.0,6.591259550354114,5.371365298317344
anne,"['an', 'nn', 'ne']",4143386.0,746302.0,6.617355499099678,5.87291518740738
aanbiedt,"['aa', 'an', 'nb', 'bi', 'ie', 'ed', 'dt']",2730922.0,71691.0,6.436309455120861,4.85547069611833
rijk,"['ri', 'ij', 'jk']",1787712.0,518095.0,6.252297798284929,5.714410239296128
kleurige,"['kl', 'le', 'eu', 'ur', 'ri', 'ig', 'ge']",549706.0,135956.0,5.7401312673314155,5.133401572961477
papegaai,"['pa', 'ap', 'pe', 'eg', 'ga', 'aa', 'ai']",319786.0,270616.0,5.5048608048041485,5.43235507524124
gekocht,"['ge', 'ek', 'ko', 'oc', 'ch', 'ht']",3692145.0,270017.0,6.567278866173126,5.431392716159392
zak,"['za', 'ak']",308657.0,308657.0,5.489477537777548,5.489477537777548
pitjes,"['pi', 'it', 'tj', 'je', 'es']",1566256.0,104770.0,6.194863024978794,5.020241089108949
reus,"['re', 'eu', 'us']",1607974.0,135956.0,6.206279292269118,5.133401572961477
wees,"['we', 'ee', 'es']",1965886.0,944702.0,6.293558550786624,5.975295294504483
dwerg,"['dw', 'we', 'er', 'rg']",46501.0,46501.0,4.667471631820814,4.667471631820814
knuppel,"['kn', 'nu', 'up', 'pp', 'pe', 'el']",81592.0,51653.0,4.91165290150171,4.7131039582015015
patricia,"['pa', 'at', 'tr', 'ri', 'ic', 'ci', 'ia']",319786.0,112581.0,5.5048608048041485,5.051468959560003
geleerd,"['ge', 'el', 'le', 'ee', 'er', 'rd']",3692145.0,823655.0,6.567278866173126,5.915745866435793
haalde,"['ha', 'aa', 'al', 'ld', 'de']",1299761.0,840998.0,6.113863835730333,5.924795479395129
moeilijke,"['mo', 'oe', 'ei', 'il', 'li', 'ij', 'jk', 'ke']",1055897.0,518095.0,6.023621967272901,5.714410239296128
tentamen,"['te', 'en', 'nt', 'ta', 'am', 'me', 'en']",3522714.0,892070.0,6.546877508655531,5.950399421283193
punt,"['pu', 'un', 'nt']",45003.0,45003.0,4.653251116013661,4.653251116013661
trui,"['tr', 'ru', 'ui']",1199332.0,687028.0,6.078939783585439,5.836975069336347
droger,"['dr', 'ro', 'og', 'ge', 'er']",486140.0,285914.0,5.686762250004548,5.4562369404099025
terecht,"['te', 'er', 're', 'ec', 'ch', 'ht']",3522714.0,373636.0,6.546877508655531,5.572449876391515
gekomen,"['ge', 'ek', 'ko', 'om', 'me', 'en']",3692145.0,466342.0,6.567278866173126,5.66870546220922
paste,"['pa', 'as', 'st', 'te']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
rotterdam,"['ro', 'ot', 'tt', 'te', 'er', 'rd', 'da', 'am']",1417238.0,519286.0,6.151443094868977,5.715407450461542
samen,"['sa', 'am', 'me', 'en']",319876.0,319876.0,5.504983014287968,5.504983014287968
dingen,"['di', 'in', 'ng', 'ge', 'en']",1050254.0,1050254.0,6.0212947577817895,6.0212947577817895
tot,"['to', 'ot']",2236591.0,1595020.0,6.34958676715011,6.202766405339332
stand,"['st', 'ta', 'an', 'nd']",2307098.0,892070.0,6.363066230945546,5.950399421283193
kortere,"['ko', 'or', 'rt', 'te', 'er', 're']",466342.0,466342.0,5.66870546220922,5.66870546220922
termijn,"['te', 'er', 'rm', 'mi', 'ij', 'jn']",3522714.0,79695.0,6.546877508655531,4.901436524388308
vertrok,"['ve', 'er', 'rt', 'tr', 'ro', 'ok']",1767776.0,155024.0,6.247427479128562,5.190401740018988
gezelschap,"['ge', 'ez', 'ze', 'el', 'ls', 'sc', 'ch', 'ha', 'ap']",3692145.0,100963.0,6.567278866173126,5.004166548155164
bus,"['bu', 'us']",200521.0,200521.0,5.302162027601859,5.302162027601859
lezers,"['le', 'ez', 'ze', 'er', 'rs']",4397946.0,100963.0,6.643249991339862,5.004166548155164
groten,"['gr', 'ro', 'ot', 'te', 'en']",789301.0,789301.0,5.897243203258759,5.897243203258759
getale,"['ge', 'et', 'ta', 'al', 'le']",3692145.0,892070.0,6.567278866173126,5.950399421283193
bezwaar,"['be', 'ez', 'zw', 'wa', 'aa', 'ar']",2443609.0,26656.0,6.388031893729547,4.425811271981189
schrijnende,"['sc', 'ch', 'hr', 'ri', 'ij', 'jn', 'ne', 'en', 'nd', 'de']",1079447.0,36490.0,6.033201726006053,4.562185764941276
situatie,"['si', 'it', 'tu', 'ua', 'at', 'ti', 'ie']",1091620.0,118674.0,6.038071881794849,5.074359240390398
waaraan,"['wa', 'aa', 'ar', 'ra', 'aa', 'an']",409327.0,409327.0,5.612071453488598,5.612071453488598
nederlandse,"['ne', 'ed', 'de', 'er', 'rl', 'la', 'an', 'nd', 'ds', 'se']",1475977.0,344538.0,6.169079884214795,5.537238388873952
politiek,"['po', 'ol', 'li', 'it', 'ti', 'ie', 'ek']",490468.0,333345.0,5.6906115630831495,5.522895248157097
nauwelijks,"['na', 'au', 'uw', 'we', 'el', 'li', 'ij', 'jk', 'ks']",523332.0,98896.0,5.7187781210687945,4.995183117651712
doet,"['do', 'oe', 'et']",394555.0,394555.0,5.596108652070105,5.596108652070105
dagen,"['da', 'ag', 'ge', 'en']",1096946.0,400262.0,6.0401856447455495,5.602345446116832
meest,"['me', 'ee', 'es', 'st']",1659354.0,944702.0,6.219939308295585,5.975295294504483
succesvolle,"['su', 'uc', 'cc', 'ce', 'es', 'sv', 'vo', 'ol', 'll', 'le']",38749.0,33482.0,4.588271706842329,4.524824362853967
nederland,"['ne', 'ed', 'de', 'er', 'rl', 'la', 'an', 'nd']",1475977.0,344538.0,6.169079884214795,5.537238388873952
toezicht,"['to', 'oe', 'ez', 'zi', 'ic', 'ch', 'ht']",2236591.0,100963.0,6.34958676715011,5.004166548155164
accountants,"['ac', 'cc', 'co', 'ou', 'un', 'nt', 'ta', 'an', 'nt', 'ts']",404620.0,33482.0,5.607048419085911,4.524824362853967
ter,"['te', 'er']",3522714.0,3522714.0,6.546877508655531,6.546877508655531
regionale,"['re', 'eg', 'gi', 'io', 'on', 'na', 'al', 'le']",1607974.0,523332.0,6.206279292269118,5.7187781210687945
problemen,"['pr', 'ro', 'ob', 'bl', 'le', 'em', 'me', 'en']",242781.0,95880.0,5.38521648474895,4.981732554900802
zoals,"['zo', 'oa', 'al', 'ls']",40239.0,24840.0,4.604657972047871,4.395169074827421
antillen,"['an', 'nt', 'ti', 'il', 'll', 'le', 'en']",4143386.0,1353437.0,6.617355499099678,6.131438365851184
pillen,"['pi', 'il', 'll', 'le', 'en']",1566256.0,1566256.0,6.194863024978794,6.194863024978794
blauwe,"['bl', 'la', 'au', 'uw', 'we']",152155.0,98896.0,5.1822890826587855,4.995183117651712
poeders,"['po', 'oe', 'ed', 'de', 'er', 'rs']",490468.0,490468.0,5.6906115630831495,5.6906115630831495
ingevoerd,"['in', 'ng', 'ge', 'ev', 'vo', 'oe', 'er', 'rd']",2264626.0,317289.0,6.354996680882354,5.501456384696516
haalt,"['ha', 'aa', 'al', 'lt']",1299761.0,1299761.0,6.113863835730333,6.113863835730333
zo,['zo'],40239.0,40239.0,4.604657972047871,4.604657972047871
complete,"['co', 'om', 'mp', 'pl', 'le', 'et', 'te']",488809.0,51276.0,5.689140082055273,4.709922608524059
bouwsel,"['bo', 'ou', 'uw', 'ws', 'se', 'el']",1606593.0,37683.0,6.205906140710445,4.576156995122093
verband,"['ve', 'er', 'rb', 'ba', 'an', 'nd']",1767776.0,87286.0,6.247427479128562,4.940949567317578
vorig,"['vo', 'or', 'ri', 'ig']",2123358.0,960409.0,6.327023427297477,5.9824566733781275
jaar,"['ja', 'aa', 'ar']",1312625.0,1312625.0,6.118141002347157,6.118141002347157
dertig,"['de', 'er', 'rt', 'ti', 'ig']",2559661.0,960409.0,6.408182621082838,5.9824566733781275
dossiers,"['do', 'os', 'ss', 'si', 'ie', 'er', 'rs']",394555.0,394555.0,5.596108652070105,5.596108652070105
allemaal,"['al', 'll', 'le', 'em', 'ma', 'aa', 'al']",2558689.0,924741.0,6.408017671801708,5.9660205828953705
gekoppeld,"['ge', 'ek', 'ko', 'op', 'pp', 'pe', 'el', 'ld']",3692145.0,297911.0,6.567278866173126,5.474087997101651
actiegroep,"['ac', 'ct', 'ti', 'ie', 'eg', 'gr', 'ro', 'oe', 'ep']",404620.0,116688.0,5.607048419085911,5.06702991804654
nieuw,"['ni', 'ie', 'eu', 'uw']",638298.0,98896.0,5.805024164036852,4.995183117651712
probleem,"['pr', 'ro', 'ob', 'bl', 'le', 'ee', 'em']",242781.0,95880.0,5.38521648474895,4.981732554900802
natuur,"['na', 'at', 'tu', 'uu', 'ur']",523332.0,78760.0,5.7187781210687945,4.8963112215814295
waterland,"['wa', 'at', 'te', 'er', 'rl', 'la', 'an', 'nd']",409327.0,344538.0,5.612071453488598,5.537238388873952
race,"['ra', 'ac', 'ce']",2220035.0,173200.0,6.346360017006757,5.238550395148003
eindigde,"['ei', 'in', 'nd', 'di', 'ig', 'gd', 'de']",2483878.0,109191.0,6.39513043574277,5.038190820757663
olympisch,"['ol', 'ly', 'ym', 'mp', 'pi', 'is', 'sc', 'ch']",2233880.0,51276.0,6.349060034303377,4.709922608524059
paard,"['pa', 'aa', 'ar', 'rd']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
als,"['al', 'ls']",2558689.0,114609.0,6.408017671801708,5.05922251252969
bij,"['bi', 'ij']",743491.0,743491.0,5.871276299859255,5.871276299859255
openbare,"['op', 'pe', 'en', 'nb', 'ba', 'ar', 're']",976321.0,79637.0,5.98959307561742,4.90112034477739
debat,"['de', 'eb', 'ba', 'at']",2559661.0,154238.0,6.408182621082838,5.188194200843703
duidelijk,"['du', 'ui', 'id', 'de', 'el', 'li', 'ij', 'jk']",161799.0,161799.0,5.208978517276254,5.208978517276254
wat,"['wa', 'at']",409327.0,409327.0,5.612071453488598,5.612071453488598
bedoeling,"['be', 'ed', 'do', 'oe', 'el', 'li', 'in', 'ng']",2443609.0,394555.0,6.388031893729547,5.596108652070105
werkt,"['we', 'er', 'rk', 'kt']",1965886.0,179298.0,6.293558550786624,5.25357786738877
twaalf,"['tw', 'wa', 'aa', 'al', 'lf']",57710.0,34029.0,4.761258599706673,4.531861949095809
per,"['pe', 'er']",1062538.0,1062538.0,6.0263448795919485,6.0263448795919485
uur,"['uu', 'ur']",78760.0,78760.0,4.8963112215814295,4.8963112215814295
eigen,"['ei', 'ig', 'ge', 'en']",2483878.0,960409.0,6.39513043574277,5.9824566733781275
bestaan,"['be', 'es', 'st', 'ta', 'aa', 'an']",2443609.0,892070.0,6.388031893729547,5.950399421283193
bruid,"['br', 'ru', 'ui', 'id']",191839.0,191839.0,5.282939165754773,5.282939165754773
india,"['in', 'nd', 'di', 'ia']",2264626.0,112581.0,6.354996680882354,5.051468959560003
groeperingen,"['gr', 'ro', 'oe', 'ep', 'pe', 'er', 'ri', 'in', 'ng', 'ge', 'en']",789301.0,189025.0,5.897243203258759,5.276521544278673
binnen,"['bi', 'in', 'nn', 'ne', 'en']",743491.0,743491.0,5.871276299859255,5.871276299859255
kerk,"['ke', 'er', 'rk']",3143026.0,2174749.0,6.497348111816385,6.337409339515568
bestrijden,"['be', 'es', 'st', 'tr', 'ri', 'ij', 'jd', 'de', 'en']",2443609.0,163477.0,6.388031893729547,5.213459315886406
bekendheid,"['be', 'ek', 'ke', 'en', 'nd', 'dh', 'he', 'ei', 'id']",2443609.0,6927.0,6.388031893729547,3.84060787900929
macht,"['ma', 'ac', 'ch', 'ht']",957657.0,373636.0,5.981210440987696,5.572449876391515
tijdrovende,"['ti', 'ij', 'jd', 'dr', 'ro', 'ov', 've', 'en', 'nd', 'de']",1353437.0,145547.0,6.131438365851184,5.163006242100962
procedure,"['pr', 'ro', 'oc', 'ce', 'ed', 'du', 'ur', 're']",242781.0,161799.0,5.38521648474895,5.208978517276254
klassieke,"['kl', 'la', 'as', 'ss', 'si', 'ie', 'ek', 'ke']",549706.0,504791.0,5.7401312673314155,5.703112463543158
animatie,"['an', 'ni', 'im', 'ma', 'at', 'ti', 'ie']",4143386.0,638298.0,6.617355499099678,5.805024164036852
pubers,"['pu', 'ub', 'be', 'er', 'rs']",45003.0,45003.0,4.653251116013661,4.653251116013661
straat,"['st', 'tr', 'ra', 'aa', 'at']",2307098.0,996808.0,6.363066230945546,5.9986119504955635
zorgen,"['zo', 'or', 'rg', 'ge', 'en']",40239.0,40239.0,4.604657972047871,4.604657972047871
overlast,"['ov', 've', 'er', 'rl', 'la', 'as', 'st']",145547.0,145547.0,5.163006242100962,5.163006242100962
broodje,"['br', 'ro', 'oo', 'od', 'dj', 'je']",191839.0,16143.0,5.282939165754773,4.208011148892835
belegd,"['be', 'el', 'le', 'eg', 'gd']",2443609.0,109191.0,6.388031893729547,5.038190820757663
kaas,"['ka', 'aa', 'as']",424843.0,424843.0,5.628229489164837,5.628229489164837
ham,"['ha', 'am']",1299761.0,930317.0,6.113863835730333,5.968631423864705
duizend,"['du', 'ui', 'iz', 'ze', 'en', 'nd']",161799.0,102177.0,5.208978517276254,5.009357397685993
arbeiders,"['ar', 'rb', 'be', 'ei', 'id', 'de', 'er', 'rs']",1754491.0,87286.0,6.244151392292789,4.940949567317578
werken,"['we', 'er', 'rk', 'ke', 'en']",1965886.0,1965886.0,6.293558550786624,6.293558550786624
bedrijf,"['be', 'ed', 'dr', 'ri', 'ij', 'jf']",2443609.0,33465.0,6.388031893729547,4.524603806718669
tegenover,"['te', 'eg', 'ge', 'en', 'no', 'ov', 've', 'er']",3522714.0,145547.0,6.546877508655531,5.163006242100962
station,"['st', 'ta', 'at', 'ti', 'io', 'on']",2307098.0,757588.0,6.363066230945546,5.879433660195345
anke,"['an', 'nk', 'ke']",4143386.0,476574.0,6.617355499099678,5.678131256544179
plant,"['pl', 'la', 'an', 'nt']",97171.0,97171.0,4.987541141497206,4.987541141497206
gieter,"['gi', 'ie', 'et', 'te', 'er']",669114.0,669114.0,5.825500765859418,5.825500765859418
wijnglazen,"['wi', 'ij', 'jn', 'ng', 'gl', 'la', 'az', 'ze', 'en']",658045.0,35320.0,5.818256253565166,4.548032990724727
bovenste,"['bo', 'ov', 've', 'en', 'ns', 'st', 'te']",1606593.0,145547.0,6.205906140710445,5.163006242100962
plank,"['pl', 'la', 'an', 'nk']",97171.0,97171.0,4.987541141497206,4.987541141497206
keukenkastje,"['ke', 'eu', 'uk', 'ke', 'en', 'nk', 'ka', 'as', 'st', 'tj', 'je']",3143026.0,56724.0,6.497348111816385,4.753774504556974
moedige,"['mo', 'oe', 'ed', 'di', 'ig', 'ge']",1055897.0,636500.0,6.023621967272901,5.803799090305684
trimmers,"['tr', 'ri', 'im', 'mm', 'me', 'er', 'rs']",1199332.0,407998.0,6.078939783585439,5.610659098641316
bereikten,"['be', 'er', 're', 'ei', 'ik', 'kt', 'te', 'en']",2443609.0,157922.0,6.388031893729547,5.19844538552231
eindelijk,"['ei', 'in', 'nd', 'de', 'el', 'li', 'ij', 'jk']",2483878.0,518095.0,6.39513043574277,5.714410239296128
top,"['to', 'op']",2236591.0,976321.0,6.34958676715011,5.98959307561742
berg,"['be', 'er', 'rg']",2443609.0,709881.0,6.388031893729547,5.85118616420095
maakte,"['ma', 'aa', 'ak', 'kt', 'te']",957657.0,179298.0,5.981210440987696,5.25357786738877
diepe,"['di', 'ie', 'ep', 'pe']",1050254.0,189025.0,6.0212947577817895,5.276521544278673
buiging,"['bu', 'ui', 'ig', 'gi', 'in', 'ng']",200521.0,200521.0,5.302162027601859,5.302162027601859
huishoudster,"['hu', 'ui', 'is', 'sh', 'ho', 'ou', 'ud', 'ds', 'st', 'te', 'er']",187605.0,187605.0,5.273246723836341,5.273246723836341
tafel,"['ta', 'af', 'fe', 'el']",892070.0,472535.0,5.950399421283193,5.674434900688191
af,['af'],472535.0,472535.0,5.674434900688191,5.674434900688191
vochtig,"['vo', 'oc', 'ch', 'ht', 'ti', 'ig']",2123358.0,270017.0,6.327023427297477,5.431392716159392
doekje,"['do', 'oe', 'ek', 'kj', 'je']",394555.0,192716.0,5.596108652070105,5.28492002643826
stof,"['st', 'to', 'of']",2307098.0,242332.0,6.363066230945546,5.384412558760035
verwijderen,"['ve', 'er', 'rw', 'wi', 'ij', 'jd', 'de', 'er', 're', 'en']",1767776.0,34493.0,6.247427479128562,4.537743559029619
zakenvrouw,"['za', 'ak', 'ke', 'en', 'nv', 'vr', 'ro', 'ou', 'uw']",308657.0,62231.0,5.489477537777548,4.794013758480958
droeg,"['dr', 'ro', 'oe', 'eg']",486140.0,486140.0,5.686762250004548,5.686762250004548
grijze,"['gr', 'ri', 'ij', 'jz', 'ze']",789301.0,176535.0,5.897243203258759,5.246833282002038
pantalon,"['pa', 'an', 'nt', 'ta', 'al', 'lo', 'on']",319786.0,319786.0,5.5048608048041485,5.5048608048041485
voorstelling,"['vo', 'oo', 'or', 'rs', 'st', 'te', 'el', 'll', 'li', 'in', 'ng']",2123358.0,834594.0,6.327023427297477,5.9214757785557595
keukenhof,"['ke', 'eu', 'uk', 'ke', 'en', 'nh', 'ho', 'of']",3143026.0,56724.0,6.497348111816385,4.753774504556974
jaarlijks,"['ja', 'aa', 'ar', 'rl', 'li', 'ij', 'jk', 'ks']",1312625.0,117147.0,6.118141002347157,5.068734878537947
druk,"['dr', 'ru', 'uk']",486140.0,56724.0,5.686762250004548,4.753774504556974
bezocht,"['be', 'ez', 'zo', 'oc', 'ch', 'ht']",2443609.0,40239.0,6.388031893729547,4.604657972047871
buitenlandse,"['bu', 'ui', 'it', 'te', 'en', 'nl', 'la', 'an', 'nd', 'ds', 'se']",200521.0,49228.0,5.302162027601859,4.692221013938654
toeristen,"['to', 'oe', 'er', 'ri', 'is', 'st', 'te', 'en']",2236591.0,837795.0,6.34958676715011,5.9231382825206955
